;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;399.84;;;;2127.16;55.92;;;;;;805.75;63.6800000000001;;;;9239.79;;;;1121.17;;;;10896.5;34.29;;;;28515.2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1120.79;39.7800000000001;14.25;1190.91;40.92;;;0.0900000000000034;22.2000000000001;5.28000000000003;462.000000000002;;93.5300000000001;2763.18;51.2;6848.54000000001;;;;;32.4700000000001;1054.8;188.48;8029.00000000002;;895.350000000001;1260.63;43.8;23155.2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1860.69;;426.93;28.68;;;;1.80000000000007;;181.500000000001;;;1826.82;;4897.28;;;;;;687.600000000001;;5689.12000000001;;;994.410000000001;;18781.44
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1204;763.980000000002;34.08;;;;;0.720000000000027;305.250000000002;;;;39.8;5758.13000000001;;;;;;;145.16;6721.42000000002;;;;38.1;20711.04
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35307.86;21.84;;;;;;24.7500000000009;;;;;3806.87;;;;;;;;4381.54000000001;;;;;16337.28
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;543.84;;;;;;;;;;;;;;;;;;;206.460000000008;;;;;8533.12000000001
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;102.96;189.239999999998;2.84;77.2;27.28;1218.25;111.68;222.78;5287.68;106.2;12109.29;3.64;34.08;205.539999999999;2001.67;79.2199999999999;2044.8;397.48;14337.5;47.79;1541.6;1978.38;71.3;34947.2
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16902.12;;;22.72;1061.5;93.4400000000003;;;94.8;11018.88;;;156.52;1667.08000000001;;;354.16;13029.92;42.6600000000001;;;65.6;32503.04
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.64;20.4000000000001;4.56;437.250000000001;;89.2999999999999;2680.56;49.4;6676.37;;;;;30.94;1022.4;181.64;7822.54000000001;;874.2;1237.14;42.9;22769.28
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;952.4;;156.75;;;1744.2;;4725.11;;;;;;655.2;;5482.66;;;970.92;;18395.52
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;384.56;280.500000000001;;;;38;5585.96;;;;;;;138.32;6514.96000000001;;;;37.2;20325.12
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12938.75;;;;;3634.7;;;;;;;;4175.08;;;;;15951.36
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1535.68;;;;5432.91999999999;;;;;;;;;16.38;;;;19982.08
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2196.78;936.360000000003;11.4;3041.67000000001;;;;;;;;;;427.7;741.240000000001;23.9;14622.08
